run_date,run_id,raw_entity,canonical_entity,entity_type,alias_matched,confidence_score,source_file,occurrence_count,notes
2026-06-26,20260626-001102-db0c2cd9,Acquisition - Other / Unknown - Connect Midwest Multifamily Trends 2026: Navigating Capital Flow & Deal Dynamics,Acquisition - Other / Unknown - Connect Midwest Multifamily Trends 2026: Navigating Capital Flow & Deal Dynamics,Project / Deal,,40,relationship_graph.csv,2,weak match / needs review
2026-06-26,20260626-001102-db0c2cd9,Acquisition - Other / Unknown - ICON Real Estate Advisors Negotiates $7.5M Sale of Newark Apartment Building,Acquisition - Other / Unknown - ICON Real Estate Advisors Negotiates $7.5M Sale of Newark Apartment Building,Project / Deal,,40,relationship_graph.csv,2,weak match / needs review
2026-06-26,20260626-001102-db0c2cd9,Affinius Capital,Affinius Capital,Developer / GP,,40,deal_pipeline.csv,2,weak match / needs review
2026-06-26,20260626-001102-db0c2cd9,Affinius Capital,Affinius Capital,Developer / GP,,40,gp_intelligence.csv,1,weak match / needs review
2026-06-26,20260626-001102-db0c2cd9,Affinius Capital,Affinius Capital,Developer / GP,,40,institutional_relationships.csv,1,weak match / needs review
2026-06-26,20260626-001102-db0c2cd9,Affinius Capital,Affinius Capital,Developer / GP,,40,relationship_graph.csv,5,weak match / needs review
2026-06-26,20260626-001102-db0c2cd9,Alliance Residential,Alliance Residential,Developer / GP,,40,deal_pipeline.csv,1,weak match / needs review
2026-06-26,20260626-001102-db0c2cd9,Alliance Residential,Alliance Residential,Developer / GP,,40,gp_intelligence.csv,1,weak match / needs review
2026-06-26,20260626-001102-db0c2cd9,Alliance Residential,Alliance Residential,Developer / GP,,40,institutional_relationships.csv,1,weak match / needs review
2026-06-26,20260626-001102-db0c2cd9,Alliance Residential,Alliance Residential,Developer / GP,,40,relationship_graph.csv,3,weak match / needs review
2026-06-26,20260626-001102-db0c2cd9,Arizona,Arizona,Market / Region,,40,regional_intelligence.csv,1,weak match / needs review
2026-06-26,20260626-001102-db0c2cd9,Bascom Group,Bascom Group,Developer / GP,,40,deal_pipeline.csv,1,weak match / needs review
2026-06-26,20260626-001102-db0c2cd9,Bascom Group,Bascom Group,Developer / GP,,40,gp_intelligence.csv,1,weak match / needs review
2026-06-26,20260626-001102-db0c2cd9,Bascom Group,Bascom Group,Developer / GP,,40,institutional_relationships.csv,1,weak match / needs review
2026-06-26,20260626-001102-db0c2cd9,Bascom Group,Bascom Group,Developer / GP,,40,relationship_graph.csv,3,weak match / needs review
2026-06-26,20260626-001102-db0c2cd9,Berkadia,Berkadia,Developer / GP,Berkadia,100,deal_pipeline.csv,1,exact canonical match
2026-06-26,20260626-001102-db0c2cd9,Berkadia,Berkadia,Developer / GP,Berkadia,100,gp_intelligence.csv,1,exact canonical match
2026-06-26,20260626-001102-db0c2cd9,Berkadia,Berkadia,Developer / GP,Berkadia,100,institutional_relationships.csv,1,exact canonical match
2026-06-26,20260626-001102-db0c2cd9,Berkadia,Berkadia,Developer / GP,Berkadia,100,relationship_graph.csv,4,exact canonical match
2026-06-26,20260626-001102-db0c2cd9,berkadia,Berkadia,Lender / Debt Provider,Berkadia,75,deal_pipeline.csv,1,case or punctuation normalized match
2026-06-26,20260626-001102-db0c2cd9,berkadia,Berkadia,Lender / Debt Provider,Berkadia,75,relationship_graph.csv,1,case or punctuation normalized match
2026-06-26,20260626-001102-db0c2cd9,Bernard Financial Group,Bernard Financial Group,Developer / GP,,40,gp_intelligence.csv,1,weak match / needs review
2026-06-26,20260626-001102-db0c2cd9,Bernard Financial Group,Bernard Financial Group,Developer / GP,,40,institutional_relationships.csv,1,weak match / needs review
2026-06-26,20260626-001102-db0c2cd9,CBRE,CBRE,Developer / GP,CBRE,100,deal_pipeline.csv,3,exact canonical match
2026-06-26,20260626-001102-db0c2cd9,CBRE,CBRE,Developer / GP,CBRE,100,gp_intelligence.csv,1,exact canonical match
2026-06-26,20260626-001102-db0c2cd9,CBRE,CBRE,Developer / GP,CBRE,100,institutional_relationships.csv,1,exact canonical match
2026-06-26,20260626-001102-db0c2cd9,CBRE,CBRE,Developer / GP,CBRE,100,relationship_graph.csv,9,exact canonical match
2026-06-26,20260626-001102-db0c2cd9,cbre,CBRE,Lender / Debt Provider,CBRE,75,deal_pipeline.csv,3,case or punctuation normalized match
2026-06-26,20260626-001102-db0c2cd9,cbre,CBRE,Lender / Debt Provider,CBRE,75,relationship_graph.csv,3,case or punctuation normalized match
2026-06-26,20260626-001102-db0c2cd9,California,California,Market / Region,California,100,articles.csv,6,exact canonical match
2026-06-26,20260626-001102-db0c2cd9,California,California,Market / Region,California,100,deal_pipeline.csv,12,exact canonical match
2026-06-26,20260626-001102-db0c2cd9,California,California,Market / Region,California,100,regional_intelligence.csv,1,exact canonical match
